"@timestamp","log.offset","log.file.path",message
"Oct 24, 2022 @ 00:50:05.033","21,547","/var/log/apt/history.log","Commandline: apt-get install libpcap0.8"
"Oct 24, 2022 @ 00:50:05.032","5,691","/var/log/dpkg.log","2022-03-01 19:27:05 install bash:amd64 <none> 4.4.18-2ubuntu1"
"Oct 24, 2022 @ 00:50:05.032","5,948","/var/log/dpkg.log","2022-03-01 19:27:05 install bsdutils:amd64 <none> 1:2.31.1-0.4ubuntu3"
"Oct 24, 2022 @ 00:50:05.032","6,237","/var/log/dpkg.log","2022-03-01 19:27:05 install coreutils:amd64 <none> 8.28-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.032","21,172","/var/log/apt/history.log","Commandline: apt-get install --assume-yes postfix"
"Oct 24, 2022 @ 00:50:05.032","21,222","/var/log/apt/history.log","Install: postfix:amd64 (3.3.0-1ubuntu0.4), ssl-cert:amd64 (1.0.39, automatic), cpio:amd64 (2.12+dfsg-6ubuntu0.18.04.4, automatic)"
"Oct 24, 2022 @ 00:50:05.031","21,031","/var/log/apt/history.log","Commandline: apt install -y rsync"
"Oct 24, 2022 @ 00:50:05.031","21,065","/var/log/apt/history.log","Install: rsync:amd64 (3.1.2-2.1ubuntu1.5)"
"Oct 24, 2022 @ 00:50:05.030","19,591","/var/log/apt/history.log","Install: python3-dev:amd64 (3.6.7-1~18.04, automatic), python3-distutils:amd64 (3.6.9-1~18.04, automatic), libpython3.6-dev:amd64 (3.6.9-1~18.04ubuntu1.8, automatic), libexpat1-dev:amd64 (2.2.5-3ubuntu0.7, automatic), python3-asn1crypto:amd64 (0.24.0-1, automatic), python3-pip:amd64 (9.0.1-2.3~ubuntu1.18.04.5), python3-keyring:amd64 (10.6.0-1, automatic), python3-wheel:amd64 (0.30.0-0.2, automatic), libpython3.6:amd64 (3.6.9-1~18.04ubuntu1.8, automatic), python3-xdg:amd64 (0.25-4ubuntu1.1, automatic), python3-cryptography:amd64 (2.1.4-1ubuntu1.4, automatic), python3-cffi-backend:amd64 (1.11.5-1, automatic), python3-lib2to3:amd64 (3.6.9-1~18.04, automatic), dh-python:amd64 (3.20180325ubuntu2, automatic), python3-keyrings.alt:amd64 (3.0-1, automatic), python3-crypto:amd64 (2.6.1-8ubuntu2, automatic), libpython3-dev:amd64 (3.6.7-1~18.04, automatic), python3.6-dev:amd64 (3.6.9-1~18.04ubuntu1.8, automatic), python3-secretstorage:amd64 (2.3.1-2, automatic), python-pip-whl:amd64 (9.0.1-2.3~ubuntu1.18.04.5, automatic), python3-setuptools:amd64 (39.0.1-2, automatic)"
"Oct 24, 2022 @ 00:50:05.029","19,551","/var/log/apt/history.log","Commandline: apt install python3-pip -y"
"Oct 24, 2022 @ 00:50:05.028","19,264","/var/log/apt/history.log","Commandline: apt install git -y"
"Oct 24, 2022 @ 00:50:05.028","19,296","/var/log/apt/history.log","Install: git-man:amd64 (1:2.17.1-1ubuntu0.13, automatic), git:amd64 (1:2.17.1-1ubuntu0.13), libcurl3-gnutls:amd64 (7.58.0-2ubuntu3.20, automatic), liberror-perl:amd64 (0.17025-1, automatic)"
"Oct 24, 2022 @ 00:50:05.027","4,152","/var/log/dpkg.log","2022-03-01 19:27:05 startup archives install"
"Oct 24, 2022 @ 00:50:05.027","19,127","/var/log/apt/history.log","Commandline: apt-get install -y sshpass"
"Oct 24, 2022 @ 00:50:05.027","19,167","/var/log/apt/history.log","Install: sshpass:amd64 (1.06-1)"
"Oct 24, 2022 @ 00:50:05.027","4,197","/var/log/dpkg.log","2022-03-01 19:27:05 install mawk:amd64 <none> 1.3.3-17ubuntu3"
"Oct 24, 2022 @ 00:50:05.026","3,603","/var/log/dpkg.log","2022-03-01 19:27:05 startup archives install"
"Oct 24, 2022 @ 00:50:05.026","18,665","/var/log/apt/history.log","Commandline: apt install iproute2 -y"
"Oct 24, 2022 @ 00:50:05.026","18,702","/var/log/apt/history.log","Install: libelf1:amd64 (0.170-0.4ubuntu0.1, automatic), libatm1:amd64 (1:2.5.1-2build1, automatic), iproute2:amd64 (4.15.0-2ubuntu1.3), libxtables12:amd64 (1.6.1-2ubuntu2, automatic), libmnl0:amd64 (1.0.4-2, automatic)"
"Oct 24, 2022 @ 00:50:05.026","18,986","/var/log/apt/history.log","Commandline: apt-get install -y apt-utils"
"Oct 24, 2022 @ 00:50:05.026","19,028","/var/log/apt/history.log","Install: apt-utils:amd64 (1.6.14)"
"Oct 24, 2022 @ 00:50:05.026","3,648","/var/log/dpkg.log","2022-03-01 19:27:05 install perl-base:amd64 <none> 5.26.1-6"
"Oct 24, 2022 @ 00:50:05.025","18,537","/var/log/apt/history.log","Commandline: apt install -y nano"
"Oct 24, 2022 @ 00:50:05.025","18,570","/var/log/apt/history.log","Install: nano:amd64 (2.9.3-2)"
"Oct 24, 2022 @ 00:50:05.024","18,271","/var/log/apt/history.log","Commandline: apt install -y less"
"Oct 24, 2022 @ 00:50:05.024","18,304","/var/log/apt/history.log","Install: less:amd64 (487-0.1)"
"Oct 24, 2022 @ 00:50:05.024","18,399","/var/log/apt/history.log","Commandline: apt install -y unzip"
"Oct 24, 2022 @ 00:50:05.024","18,433","/var/log/apt/history.log","Install: unzip:amd64 (6.0-21ubuntu1.2)"
"Oct 24, 2022 @ 00:50:05.023","17,807","/var/log/apt/history.log","Install: iso-codes:amd64 (3.79-1, automatic), libapt-inst2.0:amd64 (1.6.14, automatic), python3-software-properties:amd64 (0.96.24.32.18, automatic), powermgmt-base:amd64 (1.33, automatic), python-apt-common:amd64 (1.6.5ubuntu0.7, automatic), unattended-upgrades:amd64 (1.1ubuntu1.18.04.14, automatic), python3-apt:amd64 (1.6.5ubuntu0.7, automatic), software-properties-common:amd64 (0.96.24.32.18)"
"Oct 24, 2022 @ 00:50:05.023","2,979","/var/log/dpkg.log","2022-03-01 19:27:04 startup archives install"
"Oct 24, 2022 @ 00:50:05.023","3,024","/var/log/dpkg.log","2022-03-01 19:27:04 install libc6:amd64 <none> 2.27-3ubuntu1"
"Oct 24, 2022 @ 00:50:05.022","17,503","/var/log/apt/history.log","Commandline: apt-get install -y iputils-ping"
"Oct 24, 2022 @ 00:50:05.022","17,548","/var/log/apt/history.log","Install: libpam-cap:amd64 (1:2.25-1.2, automatic), libcap2-bin:amd64 (1:2.25-1.2, automatic), iputils-ping:amd64 (3:20161105-1ubuntu3)"
"Oct 24, 2022 @ 00:50:05.022","17,748","/var/log/apt/history.log","Commandline: apt-get -y install software-properties-common"
"Oct 24, 2022 @ 00:50:05.021","16,761","/var/log/apt/history.log","Commandline: apt install -y rsyslog"
"Oct 24, 2022 @ 00:50:05.021","16,797","/var/log/apt/history.log","Install: libpopt0:amd64 (1.16-11, automatic), libfastjson4:amd64 (0.99.8-2, automatic), rsyslog:amd64 (8.32.0-1ubuntu4.2), libestr0:amd64 (0.1.10-2.1, automatic), logrotate:amd64 (3.11.0-0.1ubuntu1, automatic), cron:amd64 (3.0pl1-128.1ubuntu1.2, automatic)"
"Oct 24, 2022 @ 00:50:05.021","17,119","/var/log/apt/history.log","Commandline: apt install curl -y"
"Oct 24, 2022 @ 00:50:05.021","17,335","/var/log/apt/history.log","Commandline: apt-get -y install net-tools"
"Oct 24, 2022 @ 00:50:05.021","17,377","/var/log/apt/history.log","Install: net-tools:amd64 (1.60+git20161116.90da8a0-1ubuntu1)"
"Oct 24, 2022 @ 00:50:05.020","7,801","/var/log/apt/history.log","Commandline: apt-get install -y locales curl lsb-release openssh-server sudo python"
"Oct 24, 2022 @ 00:50:05.020","7,885","/var/log/apt/history.log","Install: libgssapi3-heimdal:amd64 (7.5.0+dfsg-1, automatic), libxdmcp6:amd64 (1:1.1.2-3, automatic), libdevmapper1.02.1:amd64 (2:1.02.145-4.1ubuntu3.18.04.3, automatic), dmsetup:amd64 (2:1.02.145-4.1ubuntu3.18.04.3, automatic), libkrb5-3:amd64 (1.16-2ubuntu0.2, automatic), libgssapi-krb5-2:amd64 (1.16-2ubuntu0.2, automatic), libpython3.6-minimal:amd64 (3.6.9-1~18.04ubuntu1.6, automatic), libnghttp2-14:amd64 (1.30.0-1ubuntu1, automatic), libdbus-1-3:amd64 (1.12.2-1ubuntu1.2, automatic), libwind0-heimdal:amd64 (7.5.0+dfsg-1, automatic), networkd-dispatcher:amd64 (1.7-0ubuntu3.3, automatic), publicsuffix:amd64 (20180223.1310-1, automatic), libsasl2-modules-db:amd64 (2.1.27~101-g0780600+dfsg-3ubuntu2.4, automatic), libcurl4:amd64 (7.58.0-2ubuntu3.16, automatic), libldap-2.4-2:amd64 (2.4.45+dfsg-1ubuntu1.10, automatic), openssl:amd64 (1.1.1-1ubuntu2.1~18.04.15, automatic), libgirepository-1.0-1:amd64 (1.56.1-1, automatic), libargon2-0:amd64 (0~20161029-1.1, automatic), xdg-user-dirs:amd64 (0.17-1ubuntu1, automatic), libheimntlm0-heimdal:amd64 (7.5.0+dfsg-1, automatic), dbus:amd64 (1.12.2-1ubuntu1.2, automatic), libkmod2:amd64 (24-1ubuntu3.5, automatic), libpsl5:amd64 (0.19.1-5build1, automatic), python2.7-minimal:amd64 (2.7.17-1~18.04ubuntu1.6, automatic), libsqlite3-0:amd64 (3.22.0-1ubuntu0.4, automatic), libpython3.6-stdlib:amd64 (3.6.9-1~18.04ubuntu1.6, automatic), libicu60:amd64 (60.2-3ubuntu3.2, automatic), python3-urllib3:amd64 (1.22-1ubuntu0.18.04.2, automatic), libbsd0:amd64 (0.8.7-1ubuntu0.1, automatic), libwrap0:amd64 (7.6.q-27, automatic), sudo:amd64 (1.8.21p2-3ubuntu1.4), python2.7:amd64 (2.7.17-1~18.04ubuntu1.6, automatic), libheimbase1-heimdal:amd64 (7.5.0+dfsg-1, automatic), python3.6:amd64 (3.6.9-1~18.04ubuntu1.6, automatic), openssh-sftp-server:amd64 (1:7.6p1-4ubuntu0.6, automatic), python3:amd64 (3.6.7-1~18.04, automatic), libk5crypto3:amd64 (1.16-2ubuntu0.2, automatic), python3-idna:amd64 (2.6-1, automatic), locales:amd64 (2.27-3ubuntu1.5), mime-support:amd64 (3.60ubuntu1, automatic), python3-six:amd64 (1.11.0-2, automatic), libsasl2-2:amd64 (2.1.27~101-g0780600+dfsg-3ubuntu2.4, automatic), readline-common:amd64 (7.0-3, automatic), libmagic1:amd64 (1:5.32-2ubuntu0.4, automatic), python:amd64 (2.7.15~rc1-1), libmpdec2:amd64 (2.4.2-1ubuntu1, automatic), libx11-6:amd64 (2:1.6.4-3ubuntu0.4, automatic), python3-requests:amd64 (2.18.4-2ubuntu0.1, automatic), libexpat1:amd64 (2.2.5-3ubuntu0.7, automatic), libapparmor1:amd64 (2.12-4ubuntu5.1, automatic), krb5-locales:amd64 (1.16-2ubuntu0.2, automatic), python3.6-minimal:amd64 (3.6.9-1~18.04ubuntu1.6, automatic), libpython-stdlib:amd64 (2.7.15~rc1-1, automatic), python3-minimal:amd64 (3.6.7-1~18.04, automatic), libxau6:amd64 (1:1.0.8-1ubuntu1, automatic), librtmp1:amd64 (2.4+20151223.gitfa8646d.1-1, automatic), libmagic-mgc:amd64 (1:5.32-2ubuntu0.4, automatic), libsasl2-modules:amd64 (2.1.27~101-g0780600+dfsg-3ubuntu2.4, automatic), gir1.2-glib-2.0:amd64 (1.56.1-1, automatic), libxcb1:amd64 (1.13-2~ubuntu18.04, automatic), libkrb5support0:amd64 (1.16-2ubuntu0.2, automatic), libcap2:amd64 (1:2.25-1.2, automatic), libpython3-stdlib:amd64 (3.6.7-1~18.04, automatic), systemd-sysv:amd64 (237-3ubuntu10.53, automatic), libldap-common:amd64 (2.4.45+dfsg-1ubuntu1.10, automatic), libhcrypto4-heimdal:amd64 (7.5.0+dfsg-1, automatic), ucf:amd64 (3.0038, automatic), libkeyutils1:amd64 (1.5.9-9.2ubuntu2, automatic), libxmuu1:amd64 (2:1.1.2-2, automatic), libpam-systemd:amd64 (237-3ubuntu10.53, automatic), distro-info-data:amd64 (0.37ubuntu0.13, automatic), xz-utils:amd64 (5.2.2-1.3, automatic), ncurses-term:amd64 (6.1-1ubuntu1.18.04, automatic), python3-pkg-resources:amd64 (39.0.1-2, automatic), shared-mime-info:amd64 (1.9-2, automatic), systemd:amd64 (237-3ubuntu10.53, automatic), openssh-server:amd64 (1:7.6p1-4ubuntu0.6), libx11-data:amd64 (2:1.6.4-3ubuntu0.4, automatic), libreadline7:amd64 (7.0-3, automatic), openssh-client:amd64 (1:7.6p1-4ubuntu0.6, automatic), libnss-systemd:amd64 (237-3ubuntu10.53, automatic), python3-dbus:amd64 (1.2.6-1, automatic), libglib2.0-data:amd64 (2.56.4-0ubuntu0.18.04.9, automatic), lsb-release:amd64 (9.20170808ubuntu1), libxml2:amd64 (2.9.4+dfsg1-6.1ubuntu1.5, automatic), file:amd64 (1:5.32-2ubuntu0.4, automatic), python3-gi:amd64 (3.26.1-2ubuntu1, automatic), libidn11:amd64 (1.33-2.1ubuntu1.2, automatic), libpython2.7-minimal:amd64 (2.7.17-1~18.04ubuntu1.6, automatic), multiarch-support:amd64 (2.27-3ubuntu1.5, automatic), libedit2:amd64 (3.1-20170329-1, automatic), libroken18-heimdal:amd64 (7.5.0+dfsg-1, automatic), ca-certificates:amd64 (20210119~18.04.2, automatic), xauth:amd64 (1:1.0.10-1, automatic), ssh-import-id:amd64 (5.7-0ubuntu1.1, automatic), libasn1-8-heimdal:amd64 (7.5.0+dfsg-1, automatic), libkrb5-26-heimdal:amd64 (7.5.0+dfsg-1, automatic), wget:amd64 (1.19.4-1ubuntu2.2, automatic), libcryptsetup12:amd64 (2:2.0.2-1ubuntu1.2, automatic), libssl1.1:amd64 (1.1.1-1ubuntu2.1~18.04.15, automatic), libjson-c3:amd64 (0.12.1-1.3ubuntu0.3, automatic), libpython2.7-stdlib:amd64 (2.7.17-1~18.04ubuntu1.6, automatic), curl:amd64 (7.58.0-2ubuntu3.16), libhx509-5-heimdal:amd64 (7.5.0+dfsg-1, automatic), libip4tc0:amd64 (1.6.1-2ubuntu2, automatic), python3-certifi:amd64 (2018.1.18-2, automatic), python3-chardet:amd64 (3.0.4-1, automatic), python-minimal:amd64 (2.7.15~rc1-1, automatic), libglib2.0-0:amd64 (2.56.4-0ubuntu0.18.04.9, automatic), libssl1.0.0:amd64 (1.0.2n-1ubuntu5.8, automatic), libxext6:amd64 (2:1.3.3-1, automatic)"
"Oct 24, 2022 @ 00:50:05.020","13,452","/var/log/apt/history.log","Commandline: apt install build-essential -y"
"Oct 24, 2022 @ 00:50:05.020","13,496","/var/log/apt/history.log","Install: libmpc3:amd64 (1.1.0-1, automatic), libgcc-7-dev:amd64 (7.5.0-3ubuntu1~18.04, automatic), manpages:amd64 (4.15-1, automatic), libmpx2:amd64 (8.4.0-1ubuntu1~18.04, automatic), gnupg-utils:amd64 (2.2.4-1ubuntu1.6, automatic), linux-libc-dev:amd64 (4.15.0-194.205, automatic), gpg-wks-client:amd64 (2.2.4-1ubuntu1.6, automatic), libmpfr6:amd64 (4.0.1-1, automatic), gnupg-l10n:amd64 (2.2.4-1ubuntu1.6, automatic), libfakeroot:amd64 (1.22-2ubuntu1, automatic), libc6-dev:amd64 (2.27-3ubuntu1.6, automatic), libksba8:amd64 (1.3.5-2ubuntu0.18.04.1, automatic), cpp-7:amd64 (7.5.0-3ubuntu1~18.04, automatic), libalgorithm-diff-perl:amd64 (1.19.03-1, automatic), libalgorithm-merge-perl:amd64 (0.08-3, automatic), binutils:amd64 (2.30-21ubuntu1~18.04.7, automatic), cpp:amd64 (4:7.4.0-1ubuntu2.3, automatic), libitm1:amd64 (8.4.0-1ubuntu1~18.04, automatic), g++:amd64 (4:7.4.0-1ubuntu2.3, automatic), perl-modules-5.26:amd64 (5.26.1-6ubuntu0.6, automatic), gpg-wks-server:amd64 (2.2.4-1ubuntu1.6, automatic), netbase:amd64 (5.4, automatic), gcc-7-base:amd64 (7.5.0-3ubuntu1~18.04, automatic), gcc:amd64 (4:7.4.0-1ubuntu2.3, automatic), liblocale-gettext-perl:amd64 (1.07-3build2, automatic), gpg:amd64 (2.2.4-1ubuntu1.6, automatic), libcilkrts5:amd64 (7.5.0-3ubuntu1~18.04, automatic), libasan4:amd64 (7.5.0-3ubuntu1~18.04, automatic), libquadmath0:amd64 (8.4.0-1ubuntu1~18.04, automatic), libassuan0:amd64 (2.5.1-2, automatic), libisl19:amd64 (0.19-1, automatic), build-essential:amd64 (12.4ubuntu1), libfile-fcntllock-perl:amd64 (0.22-3build2, automatic), dirmngr:amd64 (2.2.4-1ubuntu1.6, automatic), libperl5.26:amd64 (5.26.1-6ubuntu0.6, automatic), binutils-x86-64-linux-gnu:amd64 (2.30-21ubuntu1~18.04.7, automatic), libstdc++-7-dev:amd64 (7.5.0-3ubuntu1~18.04, automatic), libtsan0:amd64 (8.4.0-1ubuntu1~18.04, automatic), libubsan0:amd64 (7.5.0-3ubuntu1~18.04, automatic), g++-7:amd64 (7.5.0-3ubuntu1~18.04, automatic), make:amd64 (4.1-9.1ubuntu1, automatic), fakeroot:amd64 (1.22-2ubuntu1, automatic), libgdbm5:amd64 (1.14.1-6, automatic), gcc-7:amd64 (7.5.0-3ubuntu1~18.04, automatic), liblsan0:amd64 (8.4.0-1ubuntu1~18.04, automatic), libgomp1:amd64 (8.4.0-1ubuntu1~18.04, automatic), manpages-dev:amd64 (4.15-1, automatic), binutils-common:amd64 (2.30-21ubuntu1~18.04.7, automatic), libc-dev-bin:amd64 (2.27-3ubuntu1.6, automatic), libbinutils:amd64 (2.30-21ubuntu1~18.04.7, automatic), perl:amd64 (5.26.1-6ubuntu0.6, automatic), libatomic1:amd64 (8.4.0-1ubuntu1~18.04, automatic), gnupg:amd64 (2.2.4-1ubuntu1.6, automatic), libcc1-0:amd64 (8.4.0-1ubuntu1~18.04, automatic), libgdbm-compat4:amd64 (1.14.1-6, automatic), pinentry-curses:amd64 (1.1.0-1, automatic), libnpth0:amd64 (1.5-3, automatic), libdpkg-perl:amd64 (1.19.0.5ubuntu2.4, automatic), patch:amd64 (2.7.6-2ubuntu1.1, automatic), gpg-agent:amd64 (2.2.4-1ubuntu1.6, automatic), libalgorithm-diff-xs-perl:amd64 (0.04-5, automatic), gpgconf:amd64 (2.2.4-1ubuntu1.6, automatic), gpgsm:amd64 (2.2.4-1ubuntu1.6, automatic), dpkg-dev:amd64 (1.19.0.5ubuntu2.4, automatic)"
"Oct 24, 2022 @ 00:50:05.019","1,911","/var/log/dpkg.log","2022-03-01 19:27:04 startup archives install"
"Oct 24, 2022 @ 00:50:05.018","4,458","/var/log/apt/history.log","Commandline: apt-get --yes -oDebug::pkgDepCache::AutoInstall=yes --force-yes upgrade"
"Oct 24, 2022 @ 00:50:05.017",34,"/var/log/apt/history.log","Commandline: apt-get install --reinstall adduser apt base-files base-passwd bash bsdutils bzip2 coreutils dash debconf debianutils diffutils dpkg e2fsprogs fdisk findutils gcc-8-base:amd64 gpgv grep gzip hostname init-system-helpers libacl1:amd64 libapt-pkg5.0:amd64 libattr1:amd64 libaudit-common libaudit1:amd64 libblkid1:amd64 libbz2-1.0:amd64 libc-bin libc6:amd64 libcap-ng0:amd64 libcom-err2:amd64 libdb5.3:amd64 libdebconfclient0:amd64 libext2fs2:amd64 libfdisk1:amd64 libffi6:amd64 libgcc1:amd64 libgcrypt20:amd64 libgmp10:amd64 libgnutls30:amd64 libgpg-error0:amd64 libhogweed4:amd64 libidn2-0:amd64 liblz4-1:amd64 liblzma5:amd64 libmount1:amd64 libncurses5:amd64 libncursesw5:amd64 libnettle6:amd64 libp11-kit0:amd64 libpam-modules:amd64 libpam-modules-bin libpam-runtime libpam0g:amd64 libpcre3:amd64 libprocps6:amd64 libseccomp2:amd64 libselinux1:amd64 libsemanage-common libsemanage1:amd64 libsepol1:amd64 libsmartcols1:amd64 libss2:amd64 libstdc++6:amd64 libsystemd0:amd64 libtasn1-6:amd64 libtinfo5:amd64 libudev1:amd64 libunistring2:amd64 libuuid1:amd64 libzstd1:amd64 login lsb-base mawk mount ncurses-base ncurses-bin passwd perl-base procps sed sensible-utils sysvinit-utils tar ubuntu-keyring util-linux zlib1g:amd64"
"Oct 24, 2022 @ 00:50:05.017","4,240","/var/log/apt/history.log","Commandline: apt-get --yes -oDebug::pkgDepCache::AutoInstall=yes install ubuntu-keyring"
"Oct 24, 2022 @ 00:50:05.012",547,"/var/log/dpkg.log","2022-03-01 19:27:04 startup archives install"
"Oct 24, 2022 @ 00:50:05.012",592,"/var/log/dpkg.log","2022-03-01 19:27:04 install base-files:amd64 <none> 10.1ubuntu2"
"Oct 24, 2022 @ 00:50:05.009",45,"/var/log/dpkg.log","2022-03-01 19:27:04 install base-passwd:amd64 <none> 3.5.44"
"Oct 24, 2022 @ 00:50:05.008",0,"/var/log/dpkg.log","2022-03-01 19:27:04 startup archives install"
